movieId,imdbId,title,genres,genresV
79809,tt0038419,Cluny Brown (1946),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
79830,tt0115822,Captain Conan (Capitaine Conan) (1996),Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
79832,tt0028816,Easy Living (1937),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
79860,tt0997152,"Experiment, The (2010)",Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
79863,tt0816436,Black Water (2007),Adventure|Drama|Horror|Thriller,0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0
79868,tt1220214,Heartless (2009),Fantasy|Horror|Mystery|Thriller,1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0
79879,tt0464154,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
79897,tt1194263,Get Low (2009),Comedy|Drama|Mystery,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
79927,tt1087890,Terribly Happy (Frygtelig lykkelig) (2008),Crime|Drama|Film-Noir|Thriller,0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0
79929,tt1346961,"Eclipse, The (2009)",Drama|Horror|Thriller,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
79946,tt1285309,"Joneses, The (2009)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
79972,tt1183672,"Girl on the Train, The (La fille du RER) (2009)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
79994,tt1156143,"Wild Grass (Herbes folles, Les) (2009)",Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
80026,tt0411951,Tekken (2010),Action|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
80044,tt0181212,Don Quixote (2000),Adventure|Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|0|0
80083,tt0142235,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,0|0|0|1|0|0|0|0|1|0|1|0|1|1|0|0|0|0|0|0
80094,tt1320244,"Last Exorcism, The (2010)",Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
80107,tt0032376,"Dance, Girl, Dance (1940)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
80126,tt1440728,"American, The (2010)",Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
80139,tt1117523,Jackass 2.5 (2007),Comedy|Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
80152,tt0054403,"Trials of Oscar Wilde, The (1960)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
80166,tt0889573,"Switch, The (2010)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
80185,tt1558250,GasLand (2010),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
80219,tt0985694,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|1|0|0|1|0
80222,tt1193631,Step Up 3D (2010),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
80241,tt1322312,Going the Distance (2010),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
80264,tt0038000,Pride of the Marines (1945),Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
80281,tt1351630,Bill Bailey: Tinselworm (2008),Comedy|Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
80288,tt0040843,"Street with No Name, The (1948)",Crime|Drama|Film-Noir|Thriller,0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0
80324,tt1470171,Abandoned (2010),Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
80337,tt1333117,Still Bill (2009),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
80348,tt0040109,Arch of Triumph (1948),Drama|Romance|War,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
80350,tt1666186,Vampires Suck (2010),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
80363,tt1220634,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,0|0|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
80374,tt1410261,Symbol (Shinboru) (2009),Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
80398,tt1167638,22 Bullets (L'immortel) (2010),Action|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
80463,tt1285016,"Social Network, The (2010)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
80489,tt0840361,"Town, The (2010)",Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
80549,tt1282140,Easy A (2010),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
80551,tt0879870,Eat Pray Love (2010),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
80572,tt1356864,I'm Still Here (2010),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
80590,tt1027718,Wall Street: Money Never Sleeps (2010),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
80615,tt1219342,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,0|0|1|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0
80639,tt0026144,Broadway Melody of 1936 (1935),Musical|Romance,0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
80653,tt1105512,"Missing Person, The (2009)",Drama|Film-Noir|Mystery,1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
80677,tt0052698,"Classe Tous Risques (Big Risk, The) (1960)",Crime|Drama|Film-Noir|Romance|Thriller,0|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0
80693,tt0804497,It's Kind of a Funny Story (2010),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
80727,tt1251757,Middle Men (2009),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
80736,tt1010271,"Poughkeepsie Tapes, The (2007)",Horror|Mystery|Thriller,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
80748,tt0023753,Alice in Wonderland (1933),Adventure|Children|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0
80763,tt1276105,Saint John of Las Vegas (2009),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
80775,tt1486190,Tamara Drewe (2010),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
80779,tt1301990,Every Day (2010),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
80820,tt1447793,My Girlfriend's Boyfriend (2010),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
80831,tt1228987,Let Me In (2010),Drama|Horror|Mystery,1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
80839,tt1028576,Secretariat (2010),Adventure|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
80846,tt1314655,Devil (2010),Horror|Mystery|Thriller,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
80858,tt1414382,You Again (2010),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
80860,tt1055292,Life as We Know It (2010),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
80862,tt1584016,Catfish (2010),Documentary|Mystery,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
80864,tt1182350,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
80880,tt1423995,Stone (2010),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
80906,tt1645089,Inside Job (2010),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
80917,tt1470827,Monsters (2010),Drama|Sci-Fi,0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
80939,tt1244754,Conviction (2010),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
80954,tt0030442,Merrily We Live (1938),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
80969,tt1334260,Never Let Me Go (2010),Drama|Romance|Sci-Fi,0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
81018,tt0775489,"Illusionist, The (L'illusionniste) (2010)",Animation,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
81080,tt1400526,Lost Boys: The Thirst (2010),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
81090,tt1045642,Tales from the Script (2009),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
81132,tt1612774,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,1|0|0|0|1|1|1|1|0|0|0|0|1|1|0|1|0|0|1|1
81140,tt1179069,6 Souls (Shelter) (2010),Horror|Mystery|Thriller,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
81156,tt1116184,Jackass 3D (2010),Action|Comedy|Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0
81158,tt1559549,Restrepo (2010),Documentary|War,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0
81164,tt1085779,"Hole, The (2009)",Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
81180,tt1320304,30 Days of Night: Dark Days (2010),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
81191,tt1566648,Waiting for 'Superman' (2010),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
81195,tt1003034,Perrier's Bounty (2009),Action|Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|1|0|0|0|0
81200,tt0028330,Suzy (1936),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
81229,tt1245526,Red (2010),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
81250,tt0045471,"Actress, The (1953)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
81257,tt1340107,In a Better World (Hævnen) (2010),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
81270,tt0872230,My Soul to Take (2010),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
81276,tt1337137,South of the Border (2009),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
81383,tt1465487,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
81385,tt1588337,Of Gods and Men (Des hommes et des dieux) (2010),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
81417,tt1536044,Paranormal Activity 2 (2010),Horror|IMAX,0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
81499,tt0494864,Tenderness (2009),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
81512,tt1212419,Hereafter (2010),Drama|Fantasy,0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
81516,tt1181791,Black Death (2010),Adventure|Drama|Horror|Mystery,1|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
81535,tt1477076,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
81537,tt1231583,Due Date (2010),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
81546,tt0037980,Vacation from Marriage (1945),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
81562,tt1542344,127 Hours (2010),Adventure|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0
81564,tt1001526,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0
81591,tt0947798,Black Swan (2010),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
81641,tt0977855,Fair Game (2010),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
81658,tt0041373,Flamingo Road (1949),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
81667,tt0318742,Ten Minutes Older: The Cello (2002),Drama|Musical|Romance|Sci-Fi,0|1|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
81681,tt0041497,I Shot Jesse James (1949),Drama|Romance|Western,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1
81725,tt1588875,How I Ended This Summer (Kak ya provyol etim letom) (2010),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
81731,tt1453159,"Pillars of the Earth, The (2010)",Drama|Romance|Thriller,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
81751,tt1588895,Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat) (2010),Drama|Fantasy,0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
81782,tt0477080,Unstoppable (2010),Action|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
81784,tt1126618,Morning Glory (2010),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
81786,tt1020773,Certified Copy (Copie conforme) (2010),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
81788,tt1458175,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
81791,tt1421051,Somewhere (2010),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
81804,tt1235189,Wild Target (2010),Comedy|Drama|Romance|Thriller,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0
81817,tt1321865,Carlos (2010),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
81819,tt1164999,Biutiful (2010),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
81834,tt0926084,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,0|0|1|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
81845,tt1504320,"King's Speech, The (2010)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
81847,tt0398286,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,0|1|1|0|0|0|0|0|1|1|1|0|0|0|0|1|0|1|0|0
81910,tt1326733,"Art of the Steal, The (2009)",Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
81932,tt0964517,"Fighter, The (2010)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
81949,tt1403988,"Romantics, The (2010)",Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
82005,tt1361313,"Extra Man, The (2010)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
82037,tt1568334,"Tillman Story, The (2010)",Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
82041,tt1316536,"Loved Ones, The (2009)",Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
82053,tt1194417,Casino Jack (2010),Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
82059,tt0806029,Farewell (L'affaire Farewell) (2009),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
82093,tt1213648,London Boulevard (2010),Crime|Romance,0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
82095,tt1564585,Skyline (2010),Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
82121,tt0039080,"Verdict, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller,1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0
82139,tt1127221,Not Forgotten (2009),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
82141,tt0062760,"Brotherhood, The (1968)",Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
82152,tt1152398,Beastly (2011),Drama|Fantasy|Romance,0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
82167,tt0758752,Love and Other Drugs (2010),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
82169,tt0980970,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0
82202,tt1243957,"Tourist, The (2010)",Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
82244,tt0798817,13 (2010),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
82315,tt0051404,"Beau Serge, Le (1958)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
82360,tt1583356,Rammbock (2010),Drama|Horror,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
82378,tt1175709,All Good Things (2010),Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
82380,tt0775543,Night Catches Us (2010),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
82447,tt1456941,"Tomorrow, When the War Began (2010)",Action|Adventure|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0
82459,tt1403865,True Grit (2010),Western,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
82461,tt1104001,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
82463,tt1431181,Another Year (2010),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
82499,tt1341188,How Do You Know (2010),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
82527,tt1423894,Barney's Version (2010),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
82534,tt1172991,"Company Men, The (2010)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
82564,tt0027869,"Last of the Mohicans, The (1936)",Adventure|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0
82567,tt0026932,Riffraff (1936),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
82589,tt1121977,Mother and Child (2009),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
82597,tt0049061,"Catered Affair, The (1956)",Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
82602,tt0127319,Titanic Town (1998),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
82667,tt1588170,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
82744,tt1433108,Faster (2010),Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
82767,tt0935075,Rabbit Hole (2010),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
82834,tt0049177,Elena and Her Men (Paris Does Strange Things) (Elena et les hommes) (1956),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
82852,tt0970866,Little Fockers (2010),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
82854,tt1320261,Gulliver's Travels (2010),Adventure|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0
82915,tt0490499,"Tiger's Tail, The (2006)",Comedy|Crime|Drama|Mystery|Thriller,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|1|0
83059,tt1135952,White Material (2009),Drama|Mystery|Thriller|War,1|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0
83067,tt1391034,And Soon the Darkness (2010),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
83086,tt1126591,Burlesque (2010),Drama|Musical|Romance,0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
83132,tt1568921,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0
83134,tt1465522,Tucker & Dale vs Evil (2010),Comedy|Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
83177,tt1302067,Yogi Bear (2010),Children|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
83182,tt0451829,Funky Forest: The First Contact (2005),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
83184,tt1373120,Breathless (Ddongpari) (2009),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
83189,tt0056234,Merrill's Marauders (1962),Adventure|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0
83219,tt1059955,"Pixar Story, The (2007)",Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
83222,tt0090209,Trouble in Mind (1985),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
83270,tt1371155,Made in Dagenham (2010),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
83302,tt1294688,Last Night (2010),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
83349,tt0990407,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,0|0|1|0|0|0|1|0|1|0|0|0|0|1|0|1|0|0|1|0
83369,tt1023114,"Way Back, The (2010)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
83374,tt1032751,"Warrior's Way, The (2010)",Action|Fantasy|Western,0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1
83385,tt1318001,Handsome Harry (2009),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
83478,tt1653690,Ong-Bak 3: The Final Battle (Ong Bak 3) (2010),Action,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
83480,tt0479997,Season of the Witch (2011),Adventure|Drama|Fantasy,0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0
83506,tt1815899,Ricky Gervais Live 4: Science (2010),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
83525,tt1462667,Outrage (Autoreiji) (2010),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
83531,tt0063771,"Two of Us, The (Le vieil homme et l'enfant) (1967)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
83538,tt0055082,"Léon Morin, Priest (Léon Morin, prêtre) (1961)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
83577,tt0031968,"Spy in Black, The (1939)",Thriller|War,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0
83613,tt0409847,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1
83660,tt0066492,Trog (1970),Horror|Sci-Fi,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
83798,tt1183665,Cracks (2009),Drama|Romance|Thriller,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
83803,tt1620446,Day & Night (2010),Animation|Children,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
83910,tt1578275,"Dilemma, The (2011)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
83918,tt0027690,"Gorgeous Hussy, The (1936)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
83976,tt1740047,"Trip, The (2010)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
83978,tt1223150,Walt & El Grupo (2008),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
84116,tt1287878,Poetry (Shi) (2010),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
84122,tt0029002,History Is Made at Night (1937),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
84137,tt1314652,"Housemaid, The (Hanyo) (2010)",Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
84150,tt0043938,"Prowler, The (1951)",Drama|Film-Noir|Thriller,0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0
