movie_id,size,mean
55391,0,4.5
55406,0,0.5
55408,0,2.5
55442,0.024691358,4.3888888889
55444,0,3
55451,0,2.5
55462,0,2
55467,0,4
55492,0,3
55498,0,2
55507,0,3
55517,0,1
55553,0.0061728395,2.1666666667
55555,0,3.5
55577,0.0216049383,2.625
55603,0,2.5
55620,0,3.5
55671,0,4.5
55687,0,3
55705,0,2.5
55713,0,3
55721,0.0154320988,3.8333333333
55729,0.0061728395,3
55732,0.0030864198,4.25
55765,0.1234567901,3.743902439
55768,0.0154320988,2.5833333333
55805,0.0185185185,3.6428571429
55814,0.012345679,3.6
55820,0.1635802469,4.0462962963
55830,0.024691358,2.8888888889
55851,0,3
55872,0.0154320988,4.1666666667
55895,0.0030864198,3.5
55908,0.0401234568,3.9285714286
55946,0.0092592593,3.125
55995,0.0462962963,2.96875
56001,0,1
56003,0.0154320988,1.9166666667
56012,0.0092592593,4
56015,0,3
56028,0,1.5
56060,0,1.5
56093,0,1.5
56141,0,2.5
56145,0.0401234568,3.5
56152,0.0277777778,2.9
56156,0.0277777778,2.9
56158,0.0030864198,1.75
56165,0.0030864198,2.75
56169,0.0061728395,3.8333333333
56171,0.0339506173,2.6666666667
56174,0.1327160494,3.4431818182
56176,0.012345679,2.3
56251,0.0401234568,3.5714285714
56274,0.0030864198,1.75
56286,0.0030864198,3.25
56333,0.0154320988,3.25
56336,0,3
56339,0.0308641975,3.6363636364
56367,0.1913580247,3.6746031746
56379,0,3
56389,0,4.5
56479,0,2.5
56511,0.0030864198,3
56563,0.0030864198,3.75
56587,0.0432098765,3.6
56607,0.0154320988,3.6666666667
56612,0,3
56633,0,2.5
56715,0.012345679,3.5
56719,0,3.5
56744,0,3
56757,0.049382716,3.5588235294
56775,0.0308641975,3.5
56782,0.0895061728,3.95
56788,0.0524691358,3.7777777778
56801,0.0308641975,2.5909090909
56805,0.0154320988,3.0833333333
56848,0.0030864198,2.5
56885,0.0185185185,3.0714285714
56908,0,4
56915,0.0030864198,4
56921,0.0061728395,3.5
56941,0.024691358,3.4444444444
56945,0,3
56949,0.037037037,3.0769230769
57041,0.0030864198,1.25
57147,0.012345679,2.9
57223,0,3
57243,0.0030864198,4
57274,0.0185185185,3.9285714286
57326,0,3
57353,0.0061728395,2.8333333333
57368,0.0586419753,3.45
57370,0.0030864198,3
57401,0.0030864198,2.5
57430,0,2
57473,0,3
57504,0.0061728395,3.6666666667
57520,0.0030864198,3.5
57526,0.0030864198,2.5
57528,0.0432098765,3.6
57532,0.0092592593,1.125
57534,0.0092592593,1.5
57538,0,2.5
57637,0,1
57640,0.0679012346,3.5434782609
57669,0.1234567901,3.7682926829
57709,0,2.5
57843,0,2.5
57910,0.0030864198,3.25
57949,0.0030864198,1.25
57951,0.0092592593,2.875
57960,0,2
57972,0,4
57980,0,3
58007,0,2.5
58025,0.0401234568,2.9285714286
58029,0,3
58047,0.024691358,3.8333333333
58059,0,3.5
58078,0.0030864198,4
58103,0.0339506173,3.0416666667
58105,0.0061728395,2.8333333333
58107,0.0030864198,1.5
58123,0,3
58146,0.0030864198,2
58154,0.0154320988,3.5
58156,0.012345679,2.6
58162,0.0277777778,3.4
58191,0.0030864198,4.5
58246,0.0061728395,3.3333333333
58287,0,3.5
58291,0,1
58293,0.0308641975,2.4090909091
58295,0.0339506173,3.5
58297,0.0154320988,2.5833333333
58299,0.012345679,3.3
58301,0.0092592593,2.25
58303,0.012345679,3.8
58306,0.0092592593,2.5
58315,0.0061728395,2
58332,0.0216049383,2.625
58347,0.0030864198,3.25
58351,0.0030864198,3.75
58373,0,3.5
58376,0.0092592593,4.375
58404,0,3
58418,0,2.5
58425,0,5
58432,0.0061728395,3.6666666667
58439,0,2.5
58485,0.0030864198,1.5
58490,0.0061728395,3.3333333333
58492,0,2.5
58494,0.0061728395,3.5
58559,0.3888888889,4.1417322835
58576,0,1
58622,0,3.5
58627,0.0030864198,2.75
58652,0.0030864198,2.75
58709,0,3.5
58783,0,1.5
58803,0.0339506173,3.7083333333
58806,0.012345679,2.9
58816,0,2
58839,0.0030864198,2.5
58870,0,3
58876,0,3
58879,0.0061728395,3.8333333333
58881,0,2
58889,0,3
58937,0,5
58972,0,3.5
58975,0.0154320988,3.0833333333
58998,0.0617283951,3.8333333333
59000,0,3
59014,0.0061728395,1.6666666667
59016,0.0185185185,3.2857142857
59018,0.0061728395,3.5
59022,0.0185185185,3.7142857143
59026,0,4
59037,0,3
59040,0,1.5
59053,0,2.5
59103,0.0185185185,2.8571428571
59105,0.0030864198,3
59107,0,2.5
59118,0.0061728395,2.5
59126,0.0185185185,3.4285714286
59129,0.0030864198,3.25
59141,0.0061728395,3.1666666667
59143,0,4.5
59159,0,3
59173,0.0061728395,3
59188,0.0030864198,3.5
59256,0.0154320988,2.9166666667
59258,0.0030864198,3
59273,0.0030864198,3
59290,0,1.5
59306,0,3.5
59315,0.2438271605,3.89375
59333,0.0030864198,3.25
59336,0.0030864198,3.25
59362,0,2.5
59369,0.1358024691,3.8444444444
59387,0.0277777778,3.35
59392,0.0030864198,3.25
59404,0,3.5
59418,0,4.5
59421,0.0092592593,2.25
59429,0.0061728395,1.3333333333
59463,0,4
59485,0,4.5
59501,0.0185185185,3.3571428571
59527,0,3.5
59590,0,5
59594,0.0092592593,3
59604,0,4
59615,0.0771604938,2.6730769231
59621,0,3
59684,0,4
59709,0.0061728395,1.3333333333
59721,0,2
59725,0.0154320988,2.4166666667
59727,0.0092592593,2
59731,0.0030864198,3.75
59738,0,3
59784,0.1203703704,3.7
59810,0,5
59832,0.0030864198,3.75
59838,0,2
59850,0,3
59900,0.037037037,2.8846153846
59908,0,4
59910,0,2
59912,0,3.5
59942,0,2
59960,0,3.5
59976,0,3
59985,0,3.5
59995,0,4
60020,0,2.5
60037,0.0185185185,2.5714285714
60040,0.0617283951,3.4285714286
60044,0,1
60046,0,3
60069,0.2469135802,3.9320987654
60072,0.049382716,3.1764705882
60074,0.0524691358,3.3055555556
60103,0,2
60126,0.0462962963,3.34375
60133,0,2.5
60137,0,3.5
60147,0,4
60161,0.0154320988,4
60227,0,2.5
60243,0,3.5
60291,0.0030864198,2.75
60293,0.0185185185,3.7857142857
60295,0,2.5
60311,0,3.5
60314,0,2.5
60316,0,2.5
60333,0.0030864198,2.75
60338,0,3.5
60363,0.0061728395,2.5
60382,0,0.5
60397,0.0154320988,2.8333333333
60436,0,3
60471,0,2
60482,0,2
60487,0.0092592593,3.5
60503,0.0030864198,4.5
60514,0.012345679,2.2
60516,0,2.5
60526,0,3.5
60530,0,2
60551,0.0030864198,3.5
60566,0.0030864198,4
60579,0,3.5
60609,0,4
60647,0.012345679,3.5
60674,0.0092592593,3.25
60684,0.1450617284,3.8020833333
60688,0,3.5
60735,0,3
60753,0.024691358,3.6111111111
60756,0.037037037,3.1153846154
60758,0.0030864198,3.75
60760,0.0185185185,2.7142857143
60766,0.0154320988,3.6666666667
60816,0.0061728395,4.1666666667
60825,0,1
60832,0.0092592593,2.625
60894,0,4.5
60904,0,4
60937,0.0308641975,2.5
60939,0.0030864198,3.75
60941,0.0092592593,2.625
60943,0,4
60948,0.0030864198,3.25
60950,0.0401234568,3.8571428571
60979,0.0030864198,3.5
61004,0,3.5
61011,0,3.5
61024,0.0648148148,3.6590909091
61026,0,3
61031,0,1
61048,0,1
61071,0,3.5
61075,0.012345679,3.4
61123,0,0.5
61132,0.0679012346,3.7173913044
61136,0.0030864198,3
61160,0.024691358,3.0555555556
61210,0,4
61236,0.0092592593,3.375
61240,0.0679012346,4.1956521739
61246,0.0030864198,2
61248,0.0339506173,2.9583333333
61250,0.012345679,2.6
61253,0,4
61255,0,3.5
61257,0,4.5
61262,0.012345679,3.6
61289,0,0.5
61312,0.0030864198,2.5
61317,0,4
61319,0,1.5
61323,0.0679012346,3.5652173913
61348,0.0092592593,1.375
61350,0.0185185185,2.7857142857
61352,0.0185185185,4
61354,0,3.5
61361,0.0030864198,2
61394,0,4.5
61396,0,2.5
61401,0.0061728395,2
61406,0,3.5
61434,0,3.5
61449,0,3
61451,0,4
61465,0.0185185185,3.3571428571
61467,0,3
61470,0.0030864198,3.5
61692,0.0061728395,3
61697,0.012345679,3.2
61705,0.0061728395,3
61729,0.0216049383,3.5625
61862,0,2
61934,0,2.5
61941,0,2
61950,0,2.5
61986,0.0092592593,3.75
62049,0.0030864198,4.25
62081,0.0277777778,2.95
62113,0.0092592593,3.625
62115,0.0030864198,3.75
62153,0,2
62155,0.0154320988,3.6666666667
62198,0.0030864198,2.5
62203,0.0092592593,3
62208,0,3
62235,0,2
62250,0.0061728395,3.8333333333
62265,0,2
62293,0.0061728395,3.1666666667
62331,0,4
62336,0.0154320988,3.0833333333
62344,0.012345679,3.4
62374,0.0339506173,3.4583333333
62376,0.0185185185,3.3571428571
62378,0.0030864198,3.25
62394,0.0154320988,3.0833333333
62434,0.0401234568,3.3571428571
62437,0.0030864198,3.25
62439,0.0061728395,3.3333333333
62511,0.012345679,3.2
62514,0,2.5
62526,0.0030864198,3
62553,0.0061728395,3.6666666667
62577,0,2
62586,0,3.5
62644,0.0061728395,4.5
62718,0,2
62733,0.0092592593,3.125
62764,0,4
62788,0.0030864198,1.5
62792,0.0092592593,3.25
62799,0,3
62801,0,3.5
62803,0,3.5
62849,0.0216049383,3.25
62956,0.0216049383,3.9375
62970,0,4.5
62999,0.0308641975,3.3181818182
63033,0.0185185185,3.3571428571
63062,0.024691358,3.1666666667
63072,0.024691358,3.3888888889
63082,0.212962963,3.9357142857
63113,0.0648148148,3.4772727273
63121,0,3
63131,0.0308641975,3.5909090909
63181,0,2.5
63189,0.0030864198,3.5
63222,0.0092592593,3.375
63283,0,4
63433,0.0061728395,4.1666666667
63436,0.012345679,3.6
63479,0.0061728395,3.3333333333
63481,0.0030864198,3
63515,0,4
63540,0.0030864198,2.25
63808,0,2.5
63826,0.0092592593,3.25
63853,0.012345679,2.9
63859,0.037037037,3.6153846154
63876,0.0308641975,3.7272727273
63989,0,3
63992,0.0462962963,2.59375
64010,0.0061728395,2.3333333333
64030,0.024691358,3.5
64032,0.0030864198,3
64034,0.0216049383,4.4375
64037,0.0092592593,2.875
64116,0.0030864198,2.5
64197,0,3.5
64229,0,2.5
64231,0.0092592593,2.875
64278,0,3
64285,0.0154320988,3.1666666667
64497,0.024691358,2.6111111111
64499,0,2
64511,0,3.5
64517,0,3.5
64519,0,3
64575,0.024691358,3.6666666667
64614,0.1419753086,3.9680851064
64620,0.037037037,3.9230769231
64622,0.024691358,4.0555555556
64701,0.0030864198,3.75
64716,0.0462962963,4.09375
64839,0.0740740741,3.82
64930,0,3.5
64957,0.0925925926,3.7258064516
64969,0.037037037,3.6923076923
64983,0.0339506173,3.4583333333
64990,0,3
64993,0.0030864198,4
64997,0.0061728395,2.5
65045,0,2
65088,0.012345679,2.1
65091,0,4
65126,0.0092592593,3.125
65130,0.0061728395,3.8333333333
65133,0.0061728395,4.1666666667
65135,0.012345679,4.5
65155,0,3
65181,0,1
65188,0.0061728395,4
65216,0.0216049383,3.5
65225,0.0061728395,4.5
65230,0.0339506173,3.5
65256,0,3
65261,0.0185185185,4.2142857143
65304,0,3
65359,0,1
65381,0,4
65418,0,1.5
65465,0.0092592593,3
65514,0.037037037,4.1153846154
65552,0,2.5
65567,0.0030864198,1.75
65577,0,2.5
65585,0.0061728395,2.5
65596,0.0092592593,3.625
65601,0.0030864198,3.75
65631,0,1.5
65642,0.0216049383,3.75
65660,0,3
65682,0.037037037,3.2692307692
65685,0.0030864198,3.25
65731,0.0030864198,2.5
65740,0,0.5
65802,0.0154320988,2.0833333333
65810,0,3
65813,0.0061728395,3.1666666667
65866,0,3.5
65868,0.0030864198,3.25
65882,0.012345679,3.1
65899,0,3.5
65927,0,3.5
65982,0.012345679,3.6
66015,0,1.5
66053,0,3
66090,0.0154320988,3.4166666667
66097,0.0555555556,3.8421052632
66118,0,3.5
66130,0.0030864198,3.5
66156,0.0030864198,3
66171,0.0154320988,3
66198,0.0154320988,3.25
66200,0.0061728395,3.3333333333
66203,0.024691358,3.1666666667
66234,0.0030864198,3.25
66240,0,1.5
66297,0.0154320988,3.9166666667
66310,0,2.5
66320,0.0061728395,4.1666666667
66335,0.0061728395,3.1666666667
66337,0,4
66371,0.0030864198,4.25
66385,0,2.5
66427,0,4
66472,0,0.5
66509,0.024691358,3.5
66511,0,3.5
66581,0.0030864198,2.75
66596,0,4
66639,0,3
66659,0,0.5
66665,0.0154320988,3.3333333333
66686,0,3.5
66691,0,2
66744,0.0030864198,2.75
66762,0,4.5
66783,0.0030864198,3.25
66785,0.0030864198,4.5
66798,0.012345679,3.1
66801,0,4.5
66808,0,1
66934,0.0679012346,4.4347826087
67073,0,3
67087,0.0401234568,3.5357142857
67096,0,3
67186,0.0030864198,3.5
67193,0.0154320988,3.25
67197,0.024691358,2.9444444444
67223,0,4
67252,0.0030864198,3.25
67255,0.0524691358,3.5
67267,0.0030864198,2.75
67295,0.0185185185,3.5
67361,0.0061728395,2.5
67365,0,4
67408,0.0154320988,3.3333333333
67422,0,4
67508,0.0030864198,3.5
67620,0.0030864198,2.5
67624,0,2.5
67665,0.0061728395,3.6666666667
67695,0.0185185185,2.5714285714
67706,0,3
67734,0.024691358,3.1111111111
67748,0,2.5
67788,0.0061728395,2
67799,0,1.5
67801,0.0030864198,3.25
67867,0.0030864198,3.75
67888,0,3
67892,0,3.5
67900,0,2
67923,0.0308641975,3.1818181818
67997,0.0339506173,3.8333333333
68028,0.0092592593,3.875
68044,0,3
68067,0,2.5
68069,0,3
68073,0.0185185185,3.5
68099,0,3.5
68135,0.0216049383,2.875
68157,0.1975308642,3.9692307692
68159,0.024691358,3.8333333333
68194,0.012345679,3.7
68205,0.0216049383,2
68237,0.1203703704,4.0625
68269,0.0092592593,4
68288,0.0061728395,2.3333333333
68319,0.0833333333,3.3214285714
68324,0.0030864198,3.25
68347,0.0061728395,3.6666666667
68358,0.1543209877,3.8333333333
68392,0,2
68442,0,2
68444,0,2.5
68482,0,2.5
68486,0,3
68519,0,1.5
68522,0,5
68552,0.0030864198,3
68554,0.0432098765,2.9
68650,0,3.5
68659,0.012345679,4.4
68674,0,3
68749,0,3
68791,0.0432098765,3.1666666667
68793,0.012345679,3.2
68838,0,4
68843,0.0061728395,1.6666666667
68848,0.0185185185,3.3571428571
68858,0,4
68872,0,3.5
68901,0,3.5
68932,0.0092592593,3.5
68941,0.0092592593,3
68952,0.0277777778,3.15
68954,0.1882716049,4.1532258065
68959,0.0030864198,3
68963,0.0030864198,3
68967,0,2
68976,0,3
69005,0,4
69027,0,3.5
69093,0.0030864198,1.5
69118,0.0061728395,2.8333333333
69122,0.1697530864,3.7053571429
69131,0.0030864198,2.75
69134,0.0154320988,2.5833333333
69169,0,2
69253,0,4
69275,0.0154320988,3.5
69278,0.012345679,2.9
69284,0,3
69306,0.0339506173,3.3333333333
69324,0.0030864198,4
69354,0,4
69374,0,3.5
69381,0,2.5
69406,0.024691358,4.1666666667
69436,0.012345679,2.6
69438,0,2
69453,0,1.5
69458,0,3.5
69481,0.0987654321,3.9242424242
69516,0.0030864198,3.25
69524,0.0092592593,3.625
69526,0.049382716,2.5882352941
69529,0,5
69542,0,3.5
69559,0,3
69604,0.0092592593,2.875
69606,0.0061728395,2.8333333333
69611,0,2.5
69640,0.0216049383,3.25
69644,0.037037037,3.4615384615
69674,0,3
69712,0.0030864198,3.5
69746,0,3.5
69757,0.1111111111,3.9324324324
69773,0,2
69784,0.0277777778,2.75
69786,0,3
69803,0,4.5
69844,0.1018518519,3.7941176471
69849,0,5
69904,0.0092592593,2.25
69908,0,2
69934,0,5
69951,0.012345679,3.5
69974,0,4.5
69988,0,1
69995,0,2.5
70015,0.0030864198,3.5
70093,0,1
70157,0,3.5
70159,0.0154320988,3.4166666667
70183,0.0185185185,3.2857142857
70206,0,3.5
70208,0.012345679,3.3
70286,0.1666666667,3.9818181818
70293,0.024691358,3.7222222222
70301,0.0030864198,2.75
70305,0.0061728395,1.8333333333
70336,0.024691358,2.3333333333
70342,0.0030864198,3.25
70344,0.0061728395,2.8333333333
70355,0,2.5
70361,0.0092592593,2.875
70377,0,3
70451,0.0061728395,3.3333333333
70533,0.0061728395,3
70545,0,1.5
70562,0,2.5
70565,0,3.5
70567,0.0061728395,3.8333333333
70595,0,2
70599,0.0092592593,4.375
70656,0,1.5
70663,0.0030864198,2.75
70670,0,4
70689,0,2.5
70706,0.0030864198,2.75
70726,0,2.5
70728,0.0030864198,3.75
70792,0,3
70846,0,3.5
70849,0,4.5
70862,0,4.5
70912,0,2
70932,0,2
70946,0,0.5
70958,0,3.5
70976,0,1
70984,0.0061728395,3.1666666667
70994,0.0030864198,3.75
71011,0,3
71014,0,3
71017,0,0.5
71033,0.012345679,4.2
71057,0.037037037,3.4615384615
71106,0.0092592593,3.875
71108,0,4
71129,0.0030864198,4.25
71131,0,4.5
71135,0.0339506173,3.5416666667
71139,0,2.5
71156,0.0401234568,3.1785714286
71184,0.0030864198,3.25
71205,0.0185185185,3.3571428571
71211,0.0154320988,3.5
71239,0,3
71241,0,1.5
71248,0.0061728395,3
71252,0.0061728395,3.1666666667
71254,0.0216049383,2.9375
71264,0.024691358,3.3888888889
71282,0.0216049383,4.1875
71285,0,3.5
71302,0.0030864198,1.5
71304,0.0030864198,3.25
71318,0.0030864198,3.5
71325,0.0030864198,2.75
71327,0.0030864198,2.75
71374,0,0.5
71379,0.0216049383,2.75
71429,0.0030864198,3.25
71438,0.0030864198,3.5
71450,0.0030864198,3.25
71462,0.0061728395,2.6666666667
71464,0.012345679,3.2
71466,0,4
71468,0.0061728395,3.3333333333
71482,0,4.5
71484,0.0030864198,4.25
71490,0,1
71500,0.0030864198,4
71518,0.012345679,3.2
71520,0.0154320988,3.3333333333
71530,0.0401234568,3.3214285714
71535,0.1419753086,3.7659574468
71542,0.0030864198,3
71550,0,4.5
71571,0,3.5
71573,0.0030864198,2.75
71575,0,2.5
71579,0.0185185185,3.4285714286
71619,0.0030864198,3
71668,0.0092592593,2.625
71670,0.0030864198,2
71691,0,2.5
71700,0,2.5
71732,0.0061728395,2.8333333333
71738,0,4.5
71745,0.0154320988,2.4166666667
71823,0,1.5
71838,0.0277777778,3.2
71840,0,4
71876,0,2.5
71878,0.0061728395,2.6666666667
71899,0.0216049383,4.1875
71902,0,2
71910,0.0061728395,2.8333333333
71926,0,2
71928,0.0030864198,3.25
71936,0,3
71991,0,4.5
72011,0.0740740741,3.92
72039,0,2.5
72043,0,2.5
72117,0,4
72129,0.0092592593,3.25
72142,0,5
72165,0.0061728395,3.1666666667
72167,0.0092592593,2.875
72169,0,1
72171,0.0154320988,3.5
72176,0,2.5
72209,0.0030864198,3.25
72226,0.049382716,4
72249,0.0030864198,2.25
72294,0.0030864198,3.5
72308,0.0030864198,1.75
72356,0,3
72367,0,3
72378,0.0524691358,2.3333333333
72380,0.012345679,3.2
72386,0.0061728395,3.3333333333
72393,0.0030864198,4
72395,0.0061728395,4
72400,0,3.5
72405,0.0154320988,2.9166666667
72407,0.024691358,2.5555555556
72479,0.0061728395,4
72489,0.0185185185,3.2857142857
72491,0,1.5
72552,0,3
72554,0.0030864198,4.25
72557,0.0030864198,4
72559,0,2.5
72585,0,1.5
72601,0,3
72603,0,3.5
72605,0.012345679,3.6
72630,0,3.5
72641,0.0679012346,3.9347826087
72670,0,4
72694,0.0030864198,4
72696,0,0.5
72701,0.0030864198,3.5
72703,0.0061728395,3
72712,0,4.5
72718,0,2.5
72720,0.0030864198,3.25
72731,0.012345679,3.6
72733,0.0154320988,3.5833333333
72737,0.0061728395,3.8333333333
72741,0,2.5
72751,0,2.5
72762,0,2.5
72777,0,2
72854,0,5
72874,0,3.5
72899,0,2
72919,0.0061728395,3
72980,0.0030864198,3.75
72982,0.0030864198,4.25
72998,0.200617284,3.8560606061
73000,0.0061728395,2.3333333333
73015,0.0061728395,3.1666666667
73017,0.1234567901,3.8902439024
73023,0.012345679,3.4
73027,0,2.5
73042,0.0030864198,2.25
73049,0,2
73086,0,3.5
73089,0.0061728395,2.8333333333
73101,0.0030864198,4.5
73106,0.0030864198,3.25
73109,0,3
73117,0,4
73168,0.0092592593,3.25
73183,0.0030864198,3.25
73211,0.0061728395,3.3333333333
73261,0,3
73266,0.0061728395,3.5
73268,0.0339506173,3.2916666667
73286,0,2
73290,0.012345679,4
73319,0.0030864198,2.5
73321,0.0432098765,3.1666666667
73323,0.0185185185,3.7857142857
73330,0,3.5
73339,0,3
73344,0.012345679,3.8
73392,0,4.5
73413,0,3.5
73431,0,2.5
73442,0,2
73462,0,2.5
73469,0,3
73494,0,3
73511,0,3
73523,0,3
73608,0,5
73681,0,4
73718,0,2.5
73804,0,2.5
73808,0,4.5
73854,0,2.5
73860,0,3
73870,0,4
73874,0,3
73881,0.0061728395,4.6666666667
73912,0,1.5
73914,0,4
73929,0.012345679,2.8
73954,0,4
73981,0,4
73983,0,2
74089,0,3.5
74095,0.0030864198,3.5
74131,0,1.5
74144,0,3
74152,0.0030864198,3
74154,0.0061728395,2.8333333333
74156,0.012345679,3.1
74228,0.0061728395,4.1666666667
74263,0,1
74275,0.0154320988,3.25
74297,0,3
74324,0.0092592593,3.75
74355,0,3
74370,0,2
74382,0,3.5
74416,0.0061728395,3.6666666667
74450,0.0154320988,3
74452,0.0185185185,2.6428571429
74458,0.1419753086,3.8829787234
74475,0,3
74488,0.0061728395,3.1666666667
74508,0,4
74510,0.0185185185,3.7857142857
74530,0.0154320988,2.5833333333
74532,0.012345679,2.9
74541,0,4.5
74545,0.0216049383,3.625
74547,0,2
74553,0,2.5
74575,0,3.5
74580,0,3.5
74582,0,4.5
74590,0,2
74613,0,3.5
74624,0,2.5
74647,0,1
74653,0,3
74668,0.0092592593,3.125
74677,0.0030864198,3.75
74685,0.0154320988,3.4166666667
74688,0.0030864198,2.75
74698,0.0061728395,2.6666666667
74701,0,1
74727,0.0030864198,5
74731,0,2.5
74740,0,4.5
74750,0.0092592593,3
74752,0,1.5
74789,0.0277777778,3.55
74795,0.0216049383,3.1875
74818,0,3.5
74827,0,3.5
74851,0.0185185185,3.3571428571
74864,0.0030864198,2.5
74868,0.0092592593,2.25
74916,0.0030864198,2.75
74944,0.0092592593,2.875
74946,0.012345679,3
74948,0.0154320988,3.25
74967,0,1.5
75341,0.0061728395,3.1666666667
75345,0,2.5
75374,0,3
75389,0.0030864198,2.5
75395,0.0092592593,3.625
75397,0,2.5
75408,0,2.5
75425,0,2
75440,0,2.5
75803,0,1.5
75805,0.0277777778,2.9
75813,0.0030864198,4
75818,0,3
75820,0,3.5
75940,0,3
75983,0,3
75985,0.012345679,3.4
75990,0.0030864198,3.25
75992,0,3.5
76030,0.0030864198,3.75
76054,0.0061728395,3.6666666667
76077,0.0216049383,2.375
76079,0.012345679,3.2
76089,0,5
76091,0.0061728395,2.8333333333
76093,0.1049382716,3.7571428571
76121,0,3
76130,0,2
76147,0,3
76153,0,4
76158,0,4
76173,0.012345679,3.9
76175,0.0216049383,2.5625
76189,0,3.5
76210,0.0061728395,3.6666666667
76244,0,2
76251,0.0833333333,3.8571428571
76255,0,2.5
76258,0,3.5
76272,0.0030864198,2.5
76293,0.0185185185,3.4285714286
76312,0,3
76317,0.0030864198,2
76738,0,4
76753,0,3.5
76755,0,2.5
76763,0.0030864198,3.25
76772,0,4
76778,0,4.5
76811,0,3.5
76873,0,2.5
77181,0,3
77191,0.0030864198,2.75
77201,0,0.5
77206,0,3
77208,0,3
77212,0,2.5
77223,0,3.5
77240,0.0061728395,3.3333333333
77266,0,3
77291,0,3.5
77293,0,4
77307,0.0030864198,4.5
77328,0.0030864198,3.25
77330,0.0030864198,3.5
77351,0,2.5
77353,0,4.5
77359,0.0030864198,3.25
77364,0.012345679,3.6
77414,0,3
77416,0,0.5
77421,0.0030864198,3.5
77427,0.0061728395,3.1666666667
77449,0,1
77455,0.0401234568,4.1428571429
77493,0,2
77496,0,3
77540,0.0092592593,3
77550,0,2.5
77561,0.0925925926,3.6451612903
77596,0,3
77613,0,3
77658,0.012345679,4.5
77665,0,1
77667,0.0061728395,2.8333333333
77682,0,3.5
77688,0,3.5
77731,0,3.5
77752,0,4.5
77780,0,3.5
77783,0,3
77788,0,2
77795,0.0030864198,3.75
77798,0.0154320988,2.8333333333
77800,0.0185185185,4.1428571429
77810,0,2
77831,0,3
77837,0.0061728395,3.8333333333
77843,0.0061728395,3.5
77846,0,3
77866,0.0216049383,3.5
77893,0,3.5
77941,0,2
77983,0,2
78003,0,3.5
78022,0,4
78032,0,4
78034,0,3.5
78039,0.0185185185,3.7857142857
78041,0.0061728395,2.8333333333
78088,0.0092592593,2.875
78105,0.0216049383,3
78116,0.0030864198,2.5
78128,0,3.5
78160,0.012345679,4.5
78162,0.0061728395,4.3333333333
78174,0,4
78209,0.0277777778,3.15
78218,0.0092592593,3.75
78235,0,4
78245,0,2.5
78247,0,0.5
78264,0.0061728395,3.5
78266,0.0185185185,2.9285714286
78272,0,3
78295,0,1
78316,0,2
78321,0,2
78349,0.0092592593,3.375
78381,0,3
78420,0.0030864198,3.25
78422,0,3.5
78438,0,2.5
78467,0.0092592593,2.875
78469,0.0277777778,3.35
78483,0,1.5
78499,0.1049382716,4.1428571429
78517,0,3
78528,0,2.5
78544,0.0061728395,4.1666666667
78574,0.0154320988,3.8333333333
78579,0,3
78612,0,4
78637,0.0061728395,3.1666666667
78679,0.0030864198,3.75
78703,0,2
78715,0,4
78729,0.0092592593,3.25
78746,0,3.5
78757,0.0030864198,3.25
78759,0,3
78765,0,3
78772,0.0308641975,2.1363636364
78774,0.0030864198,3.5
78827,0.0030864198,1.5
78829,0,2.5
78893,0.0030864198,3.75
78903,0.0030864198,3.25
78905,0,3
78944,0,3
78967,0,3.5
78978,0,2.5
78982,0,2.5
79008,0.0308641975,4.2272727273
79057,0.024691358,3.1111111111
79091,0.0648148148,3.7954545455
79132,0.3148148148,4.1893203884
79134,0.0061728395,3
79139,0.0092592593,3.125
79185,0.0277777778,2.8
79203,0,3.5
79224,0.0061728395,3.3333333333
79242,0.0154320988,3.4166666667
79251,0.0030864198,0.75
79274,0.0061728395,4.8333333333
79293,0.0462962963,3.3125
79318,0,4.5
79321,0,1
79357,0.012345679,4.2
79388,0,2
79397,0,1
79428,0.0216049383,3.0625
79467,0,2
79473,0,3
79477,0,3.5
79496,0,3
79533,0,4
79539,0,2
79553,0.0216049383,4
79590,0,3
79592,0.0277777778,3.85
79596,0,2.5
79617,0,1.5
79633,0,3.5
79642,0,2.5
79663,0.0030864198,2.75
79677,0,4
79695,0.0462962963,3.125
79702,0.0709876543,4
79711,0,5
79720,0.0061728395,3.8333333333
79796,0.012345679,2.7
79800,0,0.5
79809,0,3.5
79830,0,4.5
79832,0,3.5
79860,0,4
79863,0.0030864198,2.75
79868,0,1.5
79879,0.0092592593,2.5
79897,0.0061728395,3.6666666667
79927,0,3
79929,0.0030864198,2.25
79946,0,2
79972,0,2.5
79994,0,1
80026,0,1
80044,0,3
80083,0,2.5
80094,0.0061728395,3.6666666667
80107,0,2.5
80126,0.012345679,2.8
80139,0.0030864198,3.25
80152,0,3.5
80166,0.012345679,3.3
80185,0,2.5
80219,0.0308641975,3.3636363636
80222,0,3.5
80241,0.0092592593,2.5
80264,0,3.5
80281,0,4
80288,0,3
80324,0,1
80337,0,3.5
80348,0,3.5
80350,0,1.5
80363,0.024691358,3.5555555556
80374,0,5
80398,0.0030864198,3.5
80463,0.0833333333,3.875
80489,0.0462962963,3.8125
80549,0.037037037,3.3461538462
80551,0.0030864198,3.25
80572,0,3
80590,0.012345679,3.7
80615,0.0061728395,2.8333333333
80639,0,2
80653,0,1
80677,0,4.5
80693,0.0154320988,3.75
80727,0,3.5
