movieId,imdbId,title,genres,genresV
104074,1854564,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0
104078,469021,Alan Partridge: Alpha Papa (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
104093,787442,"Attack, The (2012)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
104099,78187,Lupin the Third: The Secret of Mamo (1978),Action|Animation|Crime,0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0
104116,98208,"Road to Brown, The (1989)",Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
104129,2016940,Man of Tai Chi (2013),Action|IMAX,0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
104155,2380408,Clear History (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
104177,3108864,From One Second to the Next (2013),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
104211,1723121,We're the Millers (2013),Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
104218,2191701,Grown Ups 2 (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
104231,2165735,Drug War (Du zhan) (2012),Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
104241,1650554,Kick-Ass 2 (2013),Action|Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
104243,1411250,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
104272,2545118,Blackfish (2013),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
104280,26123,"Black Room, The (1935)",Crime|Horror|Thriller,0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
104283,2013293,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
104312,1538403,"Mortal Instruments: City of Bones, The (2013)",Action|Adventure|Drama|IMAX,0|0|1|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0
104319,790663,"First Grader, The (2010)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
104323,1671513,Four Horsemen (2012),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
104337,1327773,Lee Daniels' The Butler (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
104356,2268732,Museum Hours (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
104361,2388637,Ain't Them Bodies Saints (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
104374,2194499,About Time (2013),Drama|Fantasy|Romance,0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
104406,2219514,Fill the Void (Lemale et ha'halal) (2012),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
104419,1494772,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0
104441,2005374,"Frozen Ground, The (2013)",Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
104457,1853739,You're Next (2011),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
104520,215685,"Crimson Permanent Assurance, The (1983)",Adventure|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
104563,30879,Too Hot to Handle (1938),Adventure|Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
104642,44012,Sealed Cargo (1951),Thriller|War,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0
104736,2218003,Closed Circuit (2013),Crime|Drama|Mystery,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
104762,2201548,"Teacher, A (2013)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
104841,1454468,Gravity (2013),Action|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
104843,2094762,And Now a Word from Our Sponsor (2013),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
104861,2537176,I Spit on Your Grave 2 (2013) ,Crime|Horror|Thriller,0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
104879,1392214,Prisoners (2013),Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
104881,1206543,"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
104906,1985019,Austenland (2013),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
104908,2226417,Insidious: Chapter 2 (2013),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
104913,1979320,Rush (2013),Action|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
104925,2404311,"Family, The (2013)",Action|Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
104944,2370248,Short Term 12 (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
104947,1937449,At Any Price (2012),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
104956,107292,Just One of the Girls (1993),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
105197,1821549,Nebraska (2013),Adventure|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
105211,2390361,Enough Said (2013),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
105213,2229499,Don Jon (2013),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
105223,41253,Colorado Territory (1949),Western,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
105266,2615134,First Cousin Once Removed (2012),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
105351,2364841,Runner Runner (2013),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
105355,2278871,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
105366,53272,Shake Hands with the Devil (1959),Action|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
105386,2230358,Curse of Chucky (Child's Play 6) (2013),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
105404,2061756,Muhammad Ali's Greatest Fight (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
105468,1985966,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|1|0|0
105477,1787988,Talaash (2012),Crime|Drama|Mystery,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
105497,2901584,Kumail Nanjiani: Beta Male (2013) ,Comedy|Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
105504,1535109,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0
105593,1450321,Filth (2013),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
105653,1211956,Escape Plan (2013),Action|Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
105703,2094877,Haute Cuisine (2012),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
105720,62457,"Thief of Paris, The (Le voleur) (1967)",Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
105731,1939659,Carrie (2013),Drama|Horror,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
105748,37179,"Place of One's Own, A (1945)",Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
105755,2193215,"Counselor, The (2013)",Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
105835,1825157,"Double, The (2013)",Comedy|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0
105844,2024544,12 Years a Slave (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
105863,2187115,Child's Pose (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
105954,2017038,All Is Lost (2013),Action|Adventure|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0
106002,1731141,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
106026,26373,Folies Bergere de Paris (1935),Comedy|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
106046,83900,The Escape Artist (1982),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
106062,3063516,Jackass Presents: Bad Grandpa (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
106072,1981115,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX,0|0|1|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
106100,790636,Dallas Buyers Club (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
106144,2304426,"Selfish Giant, The (2013)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
106163,2852400,"Touch of Sin, A (Tian zhu ding) (2013)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
106193,826099,Les Formidables (Gang-jeok) (2006),Action|Adventure|Crime,0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0
106195,1894476,How I Live Now (2013),Action|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
106220,2836450,Aziz Ansari: Buried Alive (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
106222,2302529,Aziz Ansari: Dangerously Delicious (2012),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
106234,1836808,Great Expectations (2012),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
106240,1621039,Free Birds (2013),Action|Adventure|Animation|Children|Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|1|0|1|1|0|1|0|1|0|0
106330,1204975,Last Vegas (2013),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
106334,2262456,"Hollow Crown, The (2012)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
106346,75409,W.C. Fields and Me (1976),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
106407,2402179,Seduced and Abandoned (2013),Comedy|Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
106438,2431286,Philomena (2013),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
106441,816442,"Book Thief, The (2013)",Children|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0
106452,2718492,Ida (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
106487,1951264,"Hunger Games: Catching Fire, The (2013)",Action|Adventure|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
106489,1170358,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0
106491,1335975,47 Ronin (2013),Action|Adventure|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
106498,46264,"Magic Voyage of Sindbad, The (Sadko) (1953)",Adventure|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0
106508,1905040,"Dyatlov Pass Incident, The (Devil's Pass) (2013)",Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
106583,40155,Berlin Express (1948),Crime|Drama|Film-Noir|Thriller,0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0
106642,2779318,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi,0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
106696,2294629,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,0|1|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|0
106766,2042568,Inside Llewyn Davis (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
106782,993846,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
106785,2312718,Homefront (2013),Action|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
106839,2304771,Mandela: Long Walk to Freedom (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
106841,1322269,August: Osage County (2013),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
106873,860907,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama,0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0
106883,1462901,All is Bright (2013),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
106916,1800241,American Hustle (2013),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
106918,359950,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|0|0
106920,1798709,Her (2013),Drama|Romance|Sci-Fi,0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
107042,3385404,Six by Sondheim (2013),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
107069,1091191,Lone Survivor (2013),Action|Drama|Thriller|War,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|1|0
107141,2140373,Saving Mr. Banks (2013),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
107159,130377,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
107196,1817287,Is the Man Who Is Tall Happy? (2013),Animation|Documentary,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0
107314,1321511,Oldboy (2013),Action|Drama|Mystery,1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
107348,1229340,Anchorman 2: The Legend Continues (2013),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
107406,1706620,Snowpiercer (2013),Action|Drama|Sci-Fi,0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
107677,1427298,"Human Race, The (2013)",Action|Horror|Sci-Fi,0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
107765,99462,Dream Machine (1991),Action|Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
107771,1714915,Only Lovers Left Alive (2013),Drama|Horror|Romance,0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
107916,2707858,Yves Saint Laurent (2014),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
107949,1700845,"Invisible Woman, The (2013)",Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
107978,2331143,"Like Father, Like Son (Soshite chichi ni naru) (2013)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
107980,2058107,"Railway Man, The (2013)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
107990,1618445,"We and the I, The (2012)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
107997,2309021,We Are What We Are (2013),Drama|Horror|Mystery|Thriller,1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
108078,1937118,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
108156,1408253,Ride Along (2014),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
108158,23327,Penguin Pool Murder (1932),Comedy|Drama|Mystery|Romance,1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
108188,1205537,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX,0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
108190,1840309,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,0|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
108192,1094249,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
108216,2842128,Cargo (2013),Action|Drama|Fantasy|Horror,0|0|0|0|1|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0
108220,2486682,"Square, The (Al Midan) (2013)",Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
108318,1540741,"Single Shot, A (2013)",Crime|Drama|Film-Noir|Thriller,0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0
108427,69808,Blume in Love (1973),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
108501,3060952,Justice League: War (2014),Action|Adventure|Animation|Fantasy|Sci-Fi,0|0|0|1|0|0|0|0|1|0|1|0|1|1|0|0|0|0|0|0
108506,2328549,Dark Touch (2013),Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
108548,898266,"Big Bang Theory, The (2007-)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
108583,72500,Fawlty Towers (1975-1979),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
108713,140627,Tomorrow Night (1998),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
108715,1609479,Better Living Through Chemistry (2014),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
108727,1937390,Nymphomaniac: Volume I (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
108729,2316411,Enemy (2013),Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
108778,2852458,Stranger by the Lake (L'inconnu du lac) (2013),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
108780,1967545,Labor Day (2013),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
108825,1981107,"Young and Prodigious T.S. Spivet, The (L'extravagant voyage du jeune et prodigieux T.S. Spivet) (2013)",Adventure|Children|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0
108864,1726861,"Prey, The (La proie) (2011)",Action|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
108899,2425486,Gloria (2013),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
108928,2177771,"Monuments Men, The (2014)",Action|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
108932,1490017,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|1|0|1|1|0|1|0|1|0|0
108938,2339351,Aliyah (Alyah) (2012) ,Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
108940,2063008,"Road, The (2011)",Crime|Drama|Horror|Thriller,0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
108945,1234721,RoboCop (2014),Action|Crime|Sci-Fi|IMAX,0|0|1|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
108949,2172985,"Art of the Steal, The (2013)",Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
108977,433722,Paranoia Agent (2004),Animation|Crime|Drama|Horror|Mystery,1|0|0|0|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0
108979,213338,Cowboy Bebop (1998),Action|Adventure|Animation|Crime|Sci-Fi,0|0|0|1|0|0|1|0|0|0|1|0|1|1|0|0|0|0|0|0
108981,2382009,Nymphomaniac: Volume II (2013),Drama|Mystery,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
109072,1742334,Sabotage (2014),Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
109157,458413,"Long Way Down, A (2014)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
109191,1837709,Winter's Tale (2014),Drama|Fantasy|Mystery,1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
109237,49007,Bhowani Junction (1956),Adventure|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
109374,2278388,"Grand Budapest Hotel, The (2014)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
109376,2390237,Cuban Fury (2014),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
109390,3469910,"Black Coal, Thin Ice (Bai ri yan huo) (2014)",Crime|Drama|Mystery|Thriller,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
109452,2852406,Omar (2013),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
109463,2333598,7 Boxes (2012),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
109483,1800246,That Awkward Moment (2014),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
109487,816692,Interstellar (2014),Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
109569,2172934,3 Days to Kill (2014),Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
109578,2024469,Non-Stop (2014),Action|Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
109607,2165859,In Fear (2013),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
109633,2591814,"Garden of Words, The (Koto no ha no niwa) (2013)",Animation|Romance,0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
109673,1253863,300: Rise of an Empire (2014),Action|Drama|War|IMAX,0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
109682,105388,"Sumo Do, Sumo Don't (Shiko funjatta) (1992)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
109720,2281159,Contracted (2013),Drama|Horror|Thriller,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
109742,2389182,Cheap Thrills (2013),Comedy|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
109848,1441395,Under the Skin (2013),Horror|Sci-Fi|Thriller,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
109850,2369135,Need for Speed (2014),Action|Crime|Drama|IMAX,0|0|1|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
109864,2771372,Veronica Mars (2014),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
110030,1390398,"Bless Me, Ultima (2013)",Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
110039,2668134,Space Pirate Captain Harlock (2013),Animation|Sci-Fi,0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
110102,1843866,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
110110,2567712,Starred Up (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
110127,1959490,Noah (2014),Adventure|Drama|IMAX,0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
110169,1741542,Les Lyonnais (2011),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
110173,2504404,Wolf (2013),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
110216,1153546,BloodRayne: The Third Reich (2011),Action|Adventure|Fantasy|Horror,0|0|0|0|1|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
110322,2402105,Dom Hemingway (2014),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
110337,2942522,Moebius (2013),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
110407,2317225,"Machine, The (2013)",Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
110453,2223990,Draft Day (2014),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
110461,2364975,We Are the Best! (Vi är bäst!) (2013),Children|Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0
110501,2265171,The Raid 2: Berandal (2014),Action|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
110553,1872181,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
110557,2131523,Graceland (2012),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
